path,label,mean_lum,std_lum
data\synthetic_frames\mixed_00917.jpg,Mixed,64.27,18.9
data\synthetic_frames\good_00918.jpg,Good,136.51,39.81
data\synthetic_frames\poor_00918.jpg,Poor,18.42,16.22
data\synthetic_frames\mixed_00918.jpg,Mixed,68.72,21.1
data\synthetic_frames\good_00919.jpg,Good,136.29,39.75
data\synthetic_frames\poor_00919.jpg,Poor,41.58,12.28
data\synthetic_frames\mixed_00919.jpg,Mixed,96.72,29.52
data\synthetic_frames\good_00920.jpg,Good,136.21,39.65
data\synthetic_frames\poor_00920.jpg,Poor,29.92,8.88
data\synthetic_frames\mixed_00920.jpg,Mixed,75.15,22.9
data\synthetic_frames\good_00921.jpg,Good,136.22,39.79
data\synthetic_frames\poor_00921.jpg,Poor,42.83,12.67
data\synthetic_frames\mixed_00921.jpg,Mixed,83.6,23.87
data\synthetic_frames\good_00922.jpg,Good,136.35,39.88
data\synthetic_frames\poor_00922.jpg,Poor,25.3,20.82
data\synthetic_frames\mixed_00922.jpg,Mixed,78.15,23.07
data\synthetic_frames\good_00923.jpg,Good,136.24,39.74
data\synthetic_frames\poor_00923.jpg,Poor,23.65,7.04
data\synthetic_frames\mixed_00923.jpg,Mixed,70.7,20.18
data\synthetic_frames\good_00924.jpg,Good,136.19,39.71
data\synthetic_frames\poor_00924.jpg,Poor,23.58,7.01
data\synthetic_frames\mixed_00924.jpg,Mixed,67.38,19.9
data\synthetic_frames\good_00925.jpg,Good,136.46,39.95
data\synthetic_frames\poor_00925.jpg,Poor,29.73,8.84
data\synthetic_frames\mixed_00925.jpg,Mixed,92.16,28.24
data\synthetic_frames\good_00926.jpg,Good,136.39,39.88
data\synthetic_frames\poor_00926.jpg,Poor,40.54,11.98
data\synthetic_frames\mixed_00926.jpg,Mixed,81.84,23.38
data\synthetic_frames\good_00927.jpg,Good,136.29,39.82
data\synthetic_frames\poor_00927.jpg,Poor,18.75,12.13
data\synthetic_frames\mixed_00927.jpg,Mixed,68.09,20.88
data\synthetic_frames\good_00928.jpg,Good,136.54,40.04
data\synthetic_frames\poor_00928.jpg,Poor,13.41,10.99
data\synthetic_frames\mixed_00928.jpg,Mixed,68.43,20.16
data\synthetic_frames\good_00929.jpg,Good,136.68,39.98
data\synthetic_frames\poor_00929.jpg,Poor,18.5,16.07
data\synthetic_frames\mixed_00929.jpg,Mixed,91.43,26.93
data\synthetic_frames\good_00930.jpg,Good,136.52,39.89
data\synthetic_frames\poor_00930.jpg,Poor,43.19,12.78
data\synthetic_frames\mixed_00930.jpg,Mixed,66.58,19.0
data\synthetic_frames\good_00931.jpg,Good,136.51,39.97
data\synthetic_frames\poor_00931.jpg,Poor,21.03,6.35
data\synthetic_frames\mixed_00931.jpg,Mixed,96.17,29.48
data\synthetic_frames\good_00932.jpg,Good,136.61,40.1
data\synthetic_frames\poor_00932.jpg,Poor,27.51,8.22
data\synthetic_frames\mixed_00932.jpg,Mixed,73.85,21.22
data\synthetic_frames\good_00933.jpg,Good,136.13,40.02
data\synthetic_frames\poor_00933.jpg,Poor,47.02,13.99
data\synthetic_frames\mixed_00933.jpg,Mixed,86.82,26.71
data\synthetic_frames\good_00934.jpg,Good,136.15,39.97
data\synthetic_frames\poor_00934.jpg,Poor,21.58,20.31
data\synthetic_frames\mixed_00934.jpg,Mixed,88.9,25.49
data\synthetic_frames\good_00935.jpg,Good,136.51,40.03
data\synthetic_frames\poor_00935.jpg,Poor,27.69,8.27
data\synthetic_frames\mixed_00935.jpg,Mixed,88.44,25.31
data\synthetic_frames\good_00936.jpg,Good,136.55,40.11
data\synthetic_frames\poor_00936.jpg,Poor,26.0,7.81
data\synthetic_frames\mixed_00936.jpg,Mixed,80.61,24.78
data\synthetic_frames\good_00937.jpg,Good,136.17,40.0
data\synthetic_frames\poor_00937.jpg,Poor,18.49,13.22
data\synthetic_frames\mixed_00937.jpg,Mixed,86.54,25.62
data\synthetic_frames\good_00938.jpg,Good,136.28,40.17
data\synthetic_frames\poor_00938.jpg,Poor,27.08,16.96
data\synthetic_frames\mixed_00938.jpg,Mixed,60.67,17.5
data\synthetic_frames\good_00939.jpg,Good,136.29,40.22
data\synthetic_frames\poor_00939.jpg,Poor,20.5,6.28
data\synthetic_frames\mixed_00939.jpg,Mixed,86.62,26.77
data\synthetic_frames\good_00940.jpg,Good,136.07,40.08
data\synthetic_frames\poor_00940.jpg,Poor,30.53,9.17
data\synthetic_frames\mixed_00940.jpg,Mixed,86.32,26.61
data\synthetic_frames\good_00941.jpg,Good,136.08,40.12
data\synthetic_frames\poor_00941.jpg,Poor,40.84,12.2
data\synthetic_frames\mixed_00941.jpg,Mixed,78.12,22.54
data\synthetic_frames\good_00942.jpg,Good,136.36,40.29
data\synthetic_frames\poor_00942.jpg,Poor,41.27,12.36
data\synthetic_frames\mixed_00942.jpg,Mixed,76.02,23.52
data\synthetic_frames\good_00943.jpg,Good,136.07,40.15
data\synthetic_frames\poor_00943.jpg,Poor,33.09,9.95
data\synthetic_frames\mixed_00943.jpg,Mixed,94.28,29.09
data\synthetic_frames\good_00944.jpg,Good,136.28,40.19
data\synthetic_frames\poor_00944.jpg,Poor,15.9,11.56
data\synthetic_frames\mixed_00944.jpg,Mixed,81.51,25.16
data\synthetic_frames\good_00945.jpg,Good,136.32,40.28
data\synthetic_frames\poor_00945.jpg,Poor,29.51,8.88
data\synthetic_frames\mixed_00945.jpg,Mixed,85.94,26.55
data\synthetic_frames\good_00946.jpg,Good,136.1,40.15
data\synthetic_frames\poor_00946.jpg,Poor,34.38,10.32
data\synthetic_frames\mixed_00946.jpg,Mixed,72.71,22.47
data\synthetic_frames\good_00947.jpg,Good,136.21,40.08
data\synthetic_frames\poor_00947.jpg,Poor,21.31,6.45
data\synthetic_frames\mixed_00947.jpg,Mixed,71.35,22.0
data\synthetic_frames\good_00948.jpg,Good,136.33,40.23
data\synthetic_frames\poor_00948.jpg,Poor,26.79,19.61
data\synthetic_frames\mixed_00948.jpg,Mixed,93.71,27.83
data\synthetic_frames\good_00949.jpg,Good,136.24,40.15
data\synthetic_frames\poor_00949.jpg,Poor,17.74,12.73
data\synthetic_frames\mixed_00949.jpg,Mixed,70.28,20.28
data\synthetic_frames\good_00950.jpg,Good,136.32,40.21
data\synthetic_frames\poor_00950.jpg,Poor,25.79,7.78
data\synthetic_frames\mixed_00950.jpg,Mixed,84.93,24.49
data\synthetic_frames\good_00951.jpg,Good,136.03,40.05
data\synthetic_frames\poor_00951.jpg,Poor,44.11,13.16
data\synthetic_frames\mixed_00951.jpg,Mixed,92.75,28.51
data\synthetic_frames\good_00952.jpg,Good,136.11,40.08
data\synthetic_frames\poor_00952.jpg,Poor,16.43,12.0
data\synthetic_frames\mixed_00952.jpg,Mixed,86.23,25.57
data\synthetic_frames\good_00953.jpg,Good,136.4,40.17
data\synthetic_frames\poor_00953.jpg,Poor,13.48,10.92
data\synthetic_frames\mixed_00953.jpg,Mixed,64.73,18.67
data\synthetic_frames\good_00954.jpg,Good,136.17,40.29
data\synthetic_frames\poor_00954.jpg,Poor,21.87,6.6
data\synthetic_frames\mixed_00954.jpg,Mixed,74.86,21.69
data\synthetic_frames\good_00955.jpg,Good,136.06,40.26
data\synthetic_frames\poor_00955.jpg,Poor,19.05,15.02
data\synthetic_frames\mixed_00955.jpg,Mixed,76.51,23.71
data\synthetic_frames\good_00956.jpg,Good,136.18,40.35
data\synthetic_frames\poor_00956.jpg,Poor,32.91,9.93
data\synthetic_frames\mixed_00956.jpg,Mixed,73.92,21.43
data\synthetic_frames\good_00957.jpg,Good,136.47,40.4
data\synthetic_frames\poor_00957.jpg,Poor,13.22,11.56
data\synthetic_frames\mixed_00957.jpg,Mixed,72.56,22.51
data\synthetic_frames\good_00958.jpg,Good,136.27,40.28
data\synthetic_frames\poor_00958.jpg,Poor,13.93,9.71
data\synthetic_frames\mixed_00958.jpg,Mixed,78.27,24.21
data\synthetic_frames\good_00959.jpg,Good,136.23,40.23
data\synthetic_frames\poor_00959.jpg,Poor,29.24,8.79
data\synthetic_frames\mixed_00959.jpg,Mixed,75.6,21.85
data\synthetic_frames\good_00960.jpg,Good,136.51,40.39
data\synthetic_frames\poor_00960.jpg,Poor,42.9,12.86
data\synthetic_frames\mixed_00960.jpg,Mixed,88.84,25.67
data\synthetic_frames\good_00961.jpg,Good,136.32,40.29
data\synthetic_frames\poor_00961.jpg,Poor,23.35,17.98
data\synthetic_frames\mixed_00961.jpg,Mixed,86.14,24.89
data\synthetic_frames\good_00962.jpg,Good,136.52,40.27
data\synthetic_frames\poor_00962.jpg,Poor,30.19,9.06
data\synthetic_frames\mixed_00962.jpg,Mixed,66.89,19.92
data\synthetic_frames\good_00963.jpg,Good,136.71,40.42
data\synthetic_frames\poor_00963.jpg,Poor,42.81,12.83
data\synthetic_frames\mixed_00963.jpg,Mixed,93.77,27.93
data\synthetic_frames\good_00964.jpg,Good,136.67,40.31
data\synthetic_frames\poor_00964.jpg,Poor,21.78,6.58
data\synthetic_frames\mixed_00964.jpg,Mixed,87.13,26.89
data\synthetic_frames\good_00965.jpg,Good,136.7,40.22
data\synthetic_frames\poor_00965.jpg,Poor,31.84,9.59
data\synthetic_frames\mixed_00965.jpg,Mixed,92.53,27.43
data\synthetic_frames\good_00966.jpg,Good,137.66,40.34
data\synthetic_frames\poor_00966.jpg,Poor,19.21,13.38
data\synthetic_frames\mixed_00966.jpg,Mixed,69.61,19.97
data\synthetic_frames\good_00967.jpg,Good,137.45,40.18
data\synthetic_frames\poor_00967.jpg,Poor,34.01,10.09
data\synthetic_frames\mixed_00967.jpg,Mixed,89.14,25.42
data\synthetic_frames\good_00968.jpg,Good,137.32,40.22
data\synthetic_frames\poor_00968.jpg,Poor,47.27,13.99
data\synthetic_frames\mixed_00968.jpg,Mixed,86.52,25.54
data\synthetic_frames\good_00969.jpg,Good,136.96,40.17
data\synthetic_frames\poor_00969.jpg,Poor,34.14,10.21
data\synthetic_frames\mixed_00969.jpg,Mixed,94.64,27.11
data\synthetic_frames\good_00970.jpg,Good,136.8,40.11
data\synthetic_frames\poor_00970.jpg,Poor,13.77,11.93
data\synthetic_frames\mixed_00970.jpg,Mixed,89.02,27.3
data\synthetic_frames\good_00971.jpg,Good,137.23,40.33
data\synthetic_frames\poor_00971.jpg,Poor,25.29,23.26
data\synthetic_frames\mixed_00971.jpg,Mixed,63.65,18.9
data\synthetic_frames\good_00972.jpg,Good,137.04,40.2
data\synthetic_frames\poor_00972.jpg,Poor,13.25,12.72
data\synthetic_frames\mixed_00972.jpg,Mixed,70.71,20.98
data\synthetic_frames\good_00973.jpg,Good,136.92,40.11
data\synthetic_frames\poor_00973.jpg,Poor,13.28,9.47
data\synthetic_frames\mixed_00973.jpg,Mixed,92.44,28.3
data\synthetic_frames\good_00974.jpg,Good,136.89,40.17
data\synthetic_frames\poor_00974.jpg,Poor,19.74,15.84
data\synthetic_frames\mixed_00974.jpg,Mixed,90.37,25.89
data\synthetic_frames\good_00975.jpg,Good,137.21,40.31
data\synthetic_frames\poor_00975.jpg,Poor,16.0,12.48
data\synthetic_frames\mixed_00975.jpg,Mixed,94.31,27.89
data\synthetic_frames\good_00976.jpg,Good,137.12,40.18
data\synthetic_frames\poor_00976.jpg,Poor,15.41,13.25
data\synthetic_frames\mixed_00976.jpg,Mixed,67.43,19.36
data\synthetic_frames\good_00977.jpg,Good,136.88,40.15
data\synthetic_frames\poor_00977.jpg,Poor,25.45,23.42
data\synthetic_frames\mixed_00977.jpg,Mixed,66.85,20.57
data\synthetic_frames\good_00978.jpg,Good,137.17,40.38
data\synthetic_frames\poor_00978.jpg,Poor,36.12,10.8
data\synthetic_frames\mixed_00978.jpg,Mixed,63.34,18.83
data\synthetic_frames\good_00979.jpg,Good,137.06,40.26
data\synthetic_frames\poor_00979.jpg,Poor,17.17,13.37
data\synthetic_frames\mixed_00979.jpg,Mixed,84.44,25.01
data\synthetic_frames\good_00980.jpg,Good,137.01,40.15
data\synthetic_frames\poor_00980.jpg,Poor,21.21,15.43
data\synthetic_frames\mixed_00980.jpg,Mixed,77.04,22.08
data\synthetic_frames\good_00981.jpg,Good,137.36,40.37
data\synthetic_frames\poor_00981.jpg,Poor,17.9,12.87
data\synthetic_frames\mixed_00981.jpg,Mixed,72.62,20.9
data\synthetic_frames\good_00982.jpg,Good,137.24,40.3
data\synthetic_frames\poor_00982.jpg,Poor,21.22,6.43
data\synthetic_frames\mixed_00982.jpg,Mixed,65.38,18.77
data\synthetic_frames\good_00983.jpg,Good,137.01,40.21
data\synthetic_frames\poor_00983.jpg,Poor,34.43,10.31
data\synthetic_frames\mixed_00983.jpg,Mixed,87.96,25.22
data\synthetic_frames\good_00984.jpg,Good,137.38,40.39
data\synthetic_frames\poor_00984.jpg,Poor,18.81,15.07
data\synthetic_frames\mixed_00984.jpg,Mixed,69.86,20.7
data\synthetic_frames\good_00985.jpg,Good,137.32,40.3
data\synthetic_frames\poor_00985.jpg,Poor,23.54,17.73
data\synthetic_frames\mixed_00985.jpg,Mixed,82.71,24.49
data\synthetic_frames\good_00986.jpg,Good,137.07,40.2
data\synthetic_frames\poor_00986.jpg,Poor,15.35,11.08
data\synthetic_frames\mixed_00986.jpg,Mixed,64.96,18.63
data\synthetic_frames\good_00987.jpg,Good,137.25,40.3
data\synthetic_frames\poor_00987.jpg,Poor,30.29,9.05
data\synthetic_frames\mixed_00987.jpg,Mixed,71.74,22.08
data\synthetic_frames\good_00988.jpg,Good,137.34,40.37
data\synthetic_frames\poor_00988.jpg,Poor,13.55,12.46
data\synthetic_frames\mixed_00988.jpg,Mixed,68.86,20.33
data\synthetic_frames\good_00989.jpg,Good,137.12,40.25
data\synthetic_frames\poor_00989.jpg,Poor,16.31,15.56
data\synthetic_frames\mixed_00989.jpg,Mixed,82.54,25.36
data\synthetic_frames\good_00990.jpg,Good,137.17,40.25
data\synthetic_frames\poor_00990.jpg,Poor,12.56,8.22
data\synthetic_frames\mixed_00990.jpg,Mixed,84.39,24.96
data\synthetic_frames\good_00991.jpg,Good,137.44,40.42
data\synthetic_frames\poor_00991.jpg,Poor,22.26,6.72
data\synthetic_frames\mixed_00991.jpg,Mixed,85.36,26.27
data\synthetic_frames\good_00992.jpg,Good,134.37,23.48
data\synthetic_frames\poor_00992.jpg,Poor,26.83,4.76
data\synthetic_frames\mixed_00992.jpg,Mixed,78.2,13.28
data\synthetic_frames\good_00993.jpg,Good,134.41,23.7
data\synthetic_frames\poor_00993.jpg,Poor,29.52,5.3
data\synthetic_frames\mixed_00993.jpg,Mixed,70.44,13.11
data\synthetic_frames\good_00994.jpg,Good,134.45,23.75
data\synthetic_frames\poor_00994.jpg,Poor,37.78,6.78
data\synthetic_frames\mixed_00994.jpg,Mixed,77.21,14.38
data\synthetic_frames\good_00995.jpg,Good,134.9,23.81
data\synthetic_frames\poor_00995.jpg,Poor,22.53,15.14
data\synthetic_frames\mixed_00995.jpg,Mixed,93.96,17.44
data\synthetic_frames\good_00996.jpg,Good,135.59,23.52
data\synthetic_frames\poor_00996.jpg,Poor,45.16,7.92
data\synthetic_frames\mixed_00996.jpg,Mixed,60.24,10.2
data\synthetic_frames\good_00997.jpg,Good,135.0,23.93
data\synthetic_frames\poor_00997.jpg,Poor,36.14,6.51
data\synthetic_frames\mixed_00997.jpg,Mixed,85.14,14.72
data\synthetic_frames\good_00998.jpg,Good,135.13,23.9
data\synthetic_frames\poor_00998.jpg,Poor,34.18,6.16
data\synthetic_frames\mixed_00998.jpg,Mixed,61.65,10.99
data\synthetic_frames\good_00999.jpg,Good,135.18,23.84
data\synthetic_frames\poor_00999.jpg,Poor,16.23,13.39
data\synthetic_frames\mixed_00999.jpg,Mixed,93.47,16.59
data\synthetic_frames\good_01000.jpg,Good,135.27,23.74
data\synthetic_frames\poor_01000.jpg,Poor,13.48,9.96
data\synthetic_frames\mixed_01000.jpg,Mixed,69.87,12.37
data\synthetic_frames\good_01001.jpg,Good,135.18,23.77
data\synthetic_frames\poor_01001.jpg,Poor,12.2,10.66
data\synthetic_frames\mixed_01001.jpg,Mixed,66.57,12.34
data\synthetic_frames\good_01002.jpg,Good,135.34,23.62
data\synthetic_frames\poor_01002.jpg,Poor,46.34,8.2
data\synthetic_frames\mixed_01002.jpg,Mixed,79.26,13.95
data\synthetic_frames\good_01003.jpg,Good,135.31,23.72
data\synthetic_frames\poor_01003.jpg,Poor,42.05,7.48
data\synthetic_frames\mixed_01003.jpg,Mixed,88.16,16.27
data\synthetic_frames\good_01004.jpg,Good,135.15,23.82
data\synthetic_frames\poor_01004.jpg,Poor,22.61,15.52
data\synthetic_frames\mixed_01004.jpg,Mixed,78.13,13.91
data\synthetic_frames\good_01005.jpg,Good,135.23,23.77
data\synthetic_frames\poor_01005.jpg,Poor,27.14,18.12
data\synthetic_frames\mixed_01005.jpg,Mixed,93.04,17.18
data\synthetic_frames\good_01006.jpg,Good,135.31,23.86
data\synthetic_frames\poor_01006.jpg,Poor,27.29,17.36
data\synthetic_frames\mixed_01006.jpg,Mixed,85.68,14.74
data\synthetic_frames\good_01007.jpg,Good,135.38,23.71
data\synthetic_frames\poor_01007.jpg,Poor,21.05,16.97
data\synthetic_frames\mixed_01007.jpg,Mixed,65.32,11.55
data\synthetic_frames\good_01008.jpg,Good,135.53,23.61
data\synthetic_frames\poor_01008.jpg,Poor,19.02,11.59
data\synthetic_frames\mixed_01008.jpg,Mixed,75.64,13.29
data\synthetic_frames\good_01009.jpg,Good,135.58,23.74
data\synthetic_frames\poor_01009.jpg,Poor,28.75,5.12
data\synthetic_frames\mixed_01009.jpg,Mixed,64.56,11.92
data\synthetic_frames\good_01010.jpg,Good,135.6,23.71
data\synthetic_frames\poor_01010.jpg,Poor,24.68,19.6
data\synthetic_frames\mixed_01010.jpg,Mixed,78.05,13.31
data\synthetic_frames\good_01011.jpg,Good,135.68,23.64
data\synthetic_frames\poor_01011.jpg,Poor,26.05,16.53
data\synthetic_frames\mixed_01011.jpg,Mixed,80.19,14.07
data\synthetic_frames\good_01012.jpg,Good,135.89,23.6
data\synthetic_frames\poor_01012.jpg,Poor,37.44,6.61
data\synthetic_frames\mixed_01012.jpg,Mixed,88.49,15.49
data\synthetic_frames\good_01013.jpg,Good,135.95,23.58
data\synthetic_frames\poor_01013.jpg,Poor,36.64,6.46
data\synthetic_frames\mixed_01013.jpg,Mixed,90.52,15.8
data\synthetic_frames\good_01014.jpg,Good,136.11,23.43
data\synthetic_frames\poor_01014.jpg,Poor,13.79,10.1
data\synthetic_frames\mixed_01014.jpg,Mixed,66.54,11.16
data\synthetic_frames\good_01015.jpg,Good,136.07,23.63
data\synthetic_frames\poor_01015.jpg,Poor,34.71,6.12
data\synthetic_frames\mixed_01015.jpg,Mixed,68.54,11.6
data\synthetic_frames\good_01016.jpg,Good,136.07,23.68
data\synthetic_frames\poor_01016.jpg,Poor,44.46,7.84
data\synthetic_frames\mixed_01016.jpg,Mixed,94.5,16.56
data\synthetic_frames\good_01017.jpg,Good,135.98,23.69
data\synthetic_frames\poor_01017.jpg,Poor,16.37,12.42
data\synthetic_frames\mixed_01017.jpg,Mixed,75.55,13.89
data\synthetic_frames\good_01018.jpg,Good,136.2,23.52
data\synthetic_frames\poor_01018.jpg,Poor,19.36,14.82
data\synthetic_frames\mixed_01018.jpg,Mixed,62.35,11.41
data\synthetic_frames\good_01019.jpg,Good,136.48,23.44
data\synthetic_frames\poor_01019.jpg,Poor,14.02,10.2
data\synthetic_frames\mixed_01019.jpg,Mixed,64.2,11.66
data\synthetic_frames\good_01020.jpg,Good,136.24,23.61
data\synthetic_frames\poor_01020.jpg,Poor,20.54,17.88
data\synthetic_frames\mixed_01020.jpg,Mixed,74.77,13.68
data\synthetic_frames\good_01021.jpg,Good,136.09,23.6
data\synthetic_frames\poor_01021.jpg,Poor,30.53,5.4
data\synthetic_frames\mixed_01021.jpg,Mixed,92.76,16.94
data\synthetic_frames\good_01022.jpg,Good,135.98,23.79
data\synthetic_frames\poor_01022.jpg,Poor,28.38,16.85
data\synthetic_frames\mixed_01022.jpg,Mixed,66.06,11.66
data\synthetic_frames\good_01023.jpg,Good,135.91,23.9
data\synthetic_frames\poor_01023.jpg,Poor,23.43,4.19
data\synthetic_frames\mixed_01023.jpg,Mixed,79.19,13.56
data\synthetic_frames\good_01024.jpg,Good,136.07,23.8
data\synthetic_frames\poor_01024.jpg,Poor,29.29,5.21
data\synthetic_frames\mixed_01024.jpg,Mixed,82.79,14.11
data\synthetic_frames\good_01025.jpg,Good,135.9,23.95
data\synthetic_frames\poor_01025.jpg,Poor,29.96,5.38
data\synthetic_frames\mixed_01025.jpg,Mixed,70.22,13.06
data\synthetic_frames\good_01026.jpg,Good,136.51,23.12
data\synthetic_frames\poor_01026.jpg,Poor,15.48,11.84
data\synthetic_frames\mixed_01026.jpg,Mixed,93.89,15.44
data\synthetic_frames\good_01027.jpg,Good,137.47,21.79
data\synthetic_frames\poor_01027.jpg,Poor,19.06,12.22
data\synthetic_frames\mixed_01027.jpg,Mixed,94.08,15.0
data\synthetic_frames\good_01028.jpg,Good,137.27,22.08
data\synthetic_frames\poor_01028.jpg,Poor,24.41,3.96
data\synthetic_frames\mixed_01028.jpg,Mixed,78.88,12.82
data\synthetic_frames\good_01029.jpg,Good,137.29,22.07
data\synthetic_frames\poor_01029.jpg,Poor,25.59,4.19
data\synthetic_frames\mixed_01029.jpg,Mixed,61.46,9.97
data\synthetic_frames\good_01030.jpg,Good,137.16,22.15
data\synthetic_frames\poor_01030.jpg,Poor,24.22,15.83
data\synthetic_frames\mixed_01030.jpg,Mixed,64.38,10.05
data\synthetic_frames\good_01031.jpg,Good,136.56,22.36
data\synthetic_frames\poor_01031.jpg,Poor,22.93,3.78
data\synthetic_frames\mixed_01031.jpg,Mixed,68.0,11.21
data\synthetic_frames\good_01032.jpg,Good,136.14,22.62
data\synthetic_frames\poor_01032.jpg,Poor,36.62,6.17
data\synthetic_frames\mixed_01032.jpg,Mixed,71.24,11.44
data\synthetic_frames\good_01033.jpg,Good,135.59,22.82
data\synthetic_frames\poor_01033.jpg,Poor,30.26,5.16
data\synthetic_frames\mixed_01033.jpg,Mixed,62.75,11.28
data\synthetic_frames\good_01034.jpg,Good,134.69,23.88
data\synthetic_frames\poor_01034.jpg,Poor,27.09,4.88
data\synthetic_frames\mixed_01034.jpg,Mixed,81.02,15.18
data\synthetic_frames\good_01035.jpg,Good,134.84,23.74
data\synthetic_frames\poor_01035.jpg,Poor,32.25,5.76
data\synthetic_frames\mixed_01035.jpg,Mixed,79.8,14.18
data\synthetic_frames\good_01036.jpg,Good,135.34,23.05
data\synthetic_frames\poor_01036.jpg,Poor,40.81,7.04
data\synthetic_frames\mixed_01036.jpg,Mixed,83.44,13.77
data\synthetic_frames\good_01037.jpg,Good,135.49,23.57
data\synthetic_frames\poor_01037.jpg,Poor,28.52,21.39
data\synthetic_frames\mixed_01037.jpg,Mixed,62.14,10.53
data\synthetic_frames\good_01038.jpg,Good,135.48,23.57
data\synthetic_frames\poor_01038.jpg,Poor,16.56,10.99
data\synthetic_frames\mixed_01038.jpg,Mixed,91.41,16.77
data\synthetic_frames\good_01039.jpg,Good,135.69,23.34
data\synthetic_frames\poor_01039.jpg,Poor,15.24,12.65
data\synthetic_frames\mixed_01039.jpg,Mixed,62.5,11.39
data\synthetic_frames\good_01040.jpg,Good,135.79,23.26
data\synthetic_frames\poor_01040.jpg,Poor,20.49,15.25
data\synthetic_frames\mixed_01040.jpg,Mixed,85.02,15.4
data\synthetic_frames\good_01041.jpg,Good,135.86,23.26
data\synthetic_frames\poor_01041.jpg,Poor,28.47,21.39
data\synthetic_frames\mixed_01041.jpg,Mixed,68.86,11.47
data\synthetic_frames\good_01042.jpg,Good,136.01,23.2
data\synthetic_frames\poor_01042.jpg,Poor,45.63,7.9
data\synthetic_frames\mixed_01042.jpg,Mixed,80.15,13.78
data\synthetic_frames\good_01043.jpg,Good,136.2,22.86
data\synthetic_frames\poor_01043.jpg,Poor,12.43,10.49
data\synthetic_frames\mixed_01043.jpg,Mixed,76.98,13.7
data\synthetic_frames\good_01044.jpg,Good,136.28,22.84
data\synthetic_frames\poor_01044.jpg,Poor,27.07,22.71
data\synthetic_frames\mixed_01044.jpg,Mixed,82.51,14.67
data\synthetic_frames\good_01045.jpg,Good,136.29,23.06
data\synthetic_frames\poor_01045.jpg,Poor,38.99,6.71
data\synthetic_frames\mixed_01045.jpg,Mixed,64.14,11.52
data\synthetic_frames\good_01046.jpg,Good,136.18,23.07
data\synthetic_frames\poor_01046.jpg,Poor,26.27,16.79
